topic_name,timestamp_ms,ros_timestamp_ms,frame_id,child_frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
/slamware_ros_sdk_server_node/odom,1755248983107.9135742188,1755248983107.3188476562,odom,base_link,-0.0243384484,-0.0165997557,0.0441791862,0.0131234819,0.0271248550,0.2765035993,0.9605403563,0.0000758810,-0.0016008205,0.0000000000,0.0000000000,0.0000000000,0.0003866510
/slamware_ros_sdk_server_node/odom,1755248983213.0319824219,1755248983212.3696289062,odom,base_link,-0.0244511291,-0.0165347867,0.0439798534,0.0131340766,0.0269556629,0.2764822555,0.9605511182,-0.0010726304,0.0006184536,0.0000000000,0.0000000000,0.0000000000,-0.0005265366
/slamware_ros_sdk_server_node/odom,1755248983313.9794921875,1755248983313.5219726562,odom,base_link,-0.0244898424,-0.0165929720,0.0435711630,0.0133457479,0.0265932389,0.2765621993,0.9605352886,-0.0003827221,-0.0005752249,0.0000000000,0.0000000000,0.0000000000,0.0014890514
/slamware_ros_sdk_server_node/odom,1755248983417.6035156250,1755248983416.9707031250,odom,base_link,-0.0246687084,-0.0164101534,0.0436622053,0.0131934873,0.0268740655,0.2761396074,0.9606511509,-0.0017290289,0.0017672365,0.0000000000,0.0000000000,0.0000000000,-0.0083827690
/slamware_ros_sdk_server_node/odom,1755248983518.9838867188,1755248983518.4682617188,odom,base_link,-0.0249838457,-0.0158729926,0.0443465412,0.0126782054,0.0270970489,0.2760055261,0.9606903573,-0.0031048782,0.0052923576,0.0000000000,0.0000000000,0.0000000000,-0.0028053059
/slamware_ros_sdk_server_node/odom,1755248983623.1616210938,1755248983622.5913085938,odom,base_link,-0.0251516774,-0.0157754123,0.0442471802,0.0124633629,0.0270538093,0.2759172421,0.9607197466,-0.0016118615,0.0009371637,0.0000000000,0.0000000000,0.0000000000,-0.0018747568
/slamware_ros_sdk_server_node/odom,1755248983723.6113281250,1755248983723.2536621094,odom,base_link,-0.0252443049,-0.0160646904,0.0441456363,0.0127482116,0.0268377959,0.2758691065,0.9607358908,-0.0009201784,-0.0028737418,0.0000000000,0.0000000000,0.0000000000,-0.0010243736
/slamware_ros_sdk_server_node/odom,1755248983828.7763671875,1755248983828.2221679688,odom,base_link,-0.0246921275,-0.0159461126,0.0440514348,0.0131455665,0.0269995950,0.2760887196,0.9606629143,0.0052604129,0.0011296522,0.0000000000,0.0000000000,0.0000000000,0.0046068362
/slamware_ros_sdk_server_node/odom,1755248983930.3911132812,1755248983929.8476562500,odom,base_link,-0.0249050371,-0.0159887634,0.0443281233,0.0128375144,0.0270959155,0.2761062378,0.9606593335,-0.0020950462,-0.0004196874,0.0000000000,0.0000000000,0.0000000000,0.0003020547
/slamware_ros_sdk_server_node/odom,1755248984037.9663085938,1755248984037.4765625000,odom,base_link,-0.0246254764,-0.0157224759,0.0434642769,0.0129613441,0.0266414589,0.2761192199,0.9606666501,0.0025974454,0.0024741218,0.0000000000,0.0000000000,0.0000000000,0.0000177215
/slamware_ros_sdk_server_node/odom,1755248984139.7629394531,1755248984139.2927246094,odom,base_link,-0.0248788539,-0.0156122642,0.0433932804,0.0128044175,0.0263638205,0.2760236065,0.9607038901,-0.0024885804,0.0010824596,0.0000000000,0.0000000000,0.0000000000,-0.0021929642
/slamware_ros_sdk_server_node/odom,1755248984245.3952636719,1755248984244.8515625000,odom,base_link,-0.0248512104,-0.0164564569,0.0438138172,0.0131441798,0.0266173498,0.2762584235,0.9606248126,0.0002618777,-0.0079973635,0.0000000000,0.0000000000,0.0000000000,0.0049130877
/slamware_ros_sdk_server_node/odom,1755248984347.7307128906,1755248984347.1555175781,odom,base_link,-0.0251942724,-0.0157689080,0.0439005904,0.0128619381,0.0266242326,0.2756760608,0.9607957277,-0.0033533574,0.0067206431,0.0000000000,0.0000000000,0.0000000000,-0.0119542512
/slamware_ros_sdk_server_node/odom,1755248984457.9121093750,1755248984457.3076171875,odom,base_link,-0.0247955490,-0.0162355192,0.0437942371,0.0129807745,0.0267275327,0.2762235733,0.9606339969,0.0036197532,-0.0042360631,0.0000000000,0.0000000000,0.0000000000,0.0104521234
/slamware_ros_sdk_server_node/odom,1755248984559.7575683594,1755248984559.2451171875,odom,base_link,-0.0253545139,-0.0165463295,0.0446715616,0.0125913929,0.0271794514,0.2762172418,0.9606283202,-0.0054834086,-0.0030490282,0.0000000000,0.0000000000,0.0000000000,0.0000122791
/slamware_ros_sdk_server_node/odom,1755248984666.4692382812,1755248984665.9997558594,odom,base_link,-0.0250688065,-0.0162337441,0.0435811356,0.0129501376,0.0266361560,0.2762443239,0.9606309815,0.0026762979,0.0029280710,0.0000000000,0.0000000000,0.0000000000,0.0003255080
/slamware_ros_sdk_server_node/odom,1755248984771.5720214844,1755248984771.0617675781,odom,base_link,-0.0254416279,-0.0165889598,0.0440390222,0.0128947340,0.0266619948,0.2761605241,0.9606551040,-0.0035485881,-0.0033810134,0.0000000000,0.0000000000,0.0000000000,-0.0016651099
/slamware_ros_sdk_server_node/odom,1755248984874.4499511719,1755248984874.0351562500,odom,base_link,-0.0252684392,-0.0166694690,0.0443545282,0.0127592073,0.0269509528,0.2763408459,0.9605969944,0.0016818777,-0.0007818434,0.0000000000,0.0000000000,0.0000000000,0.0037792142
/slamware_ros_sdk_server_node/odom,1755248984976.0769042969,1755248984975.5095214844,odom,base_link,-0.0254244041,-0.0163800512,0.0443665534,0.0126226842,0.0269254768,0.2760594679,0.9606804134,-0.0015369885,0.0028521285,0.0000000000,0.0000000000,0.0000000000,-0.0058433208
/slamware_ros_sdk_server_node/odom,1755248985078.6372070312,1755248985078.1513671875,odom,base_link,-0.0255951211,-0.0171395969,0.0449781641,0.0125928648,0.0272906119,0.2764805762,0.9605493914,-0.0016632312,-0.0073999661,0.0000000000,0.0000000000,0.0000000000,0.0087657491
/slamware_ros_sdk_server_node/odom,1755248985179.9436035156,1755248985179.3618164062,odom,base_link,-0.0249146651,-0.0174631458,0.0453221090,0.0129197967,0.0276577475,0.2768797903,0.9604195487,0.0067231790,-0.0031967937,0.0000000000,0.0000000000,0.0000000000,0.0085870122
/slamware_ros_sdk_server_node/odom,1755248985283.2309570312,1755248985282.8439941406,odom,base_link,-0.0250277147,-0.0173780248,0.0448705293,0.0131235261,0.0272729387,0.2767206603,0.9604736519,-0.0010924551,0.0008225678,0.0000000000,0.0000000000,0.0000000000,-0.0033735736
/slamware_ros_sdk_server_node/odom,1755248985383.7954101562,1755248985383.2770996094,odom,base_link,-0.0253630802,-0.0169029124,0.0442735292,0.0129972248,0.0268229533,0.2765698357,0.9605314817,-0.0033391916,0.0047306327,0.0000000000,0.0000000000,0.0000000000,-0.0034753943
/slamware_ros_sdk_server_node/odom,1755248985489.0488281250,1755248985488.5021972656,odom,base_link,-0.0244247764,-0.0171452723,0.0436991230,0.0135596393,0.0267950315,0.2768464661,0.9604447911,0.0089170972,-0.0023032489,0.0000000000,0.0000000000,0.0000000000,0.0056650477
/slamware_ros_sdk_server_node/odom,1755248985589.2917480469,1755248985588.9538574219,odom,base_link,-0.0247312617,-0.0172909535,0.0437691323,0.0135023568,0.0267499035,0.2768743420,0.9604388204,-0.0030510708,-0.0014502613,0.0000000000,0.0000000000,0.0000000000,0.0005257225
/slamware_ros_sdk_server_node/odom,1755248985693.9660644531,1755248985693.4970703125,odom,base_link,-0.0251454245,-0.0174806006,0.0433500372,0.0136099604,0.0264464912,0.2768634761,0.9604488366,-0.0039616415,-0.0018140538,0.0000000000,0.0000000000,0.0000000000,-0.0003705932
/slamware_ros_sdk_server_node/odom,1755248985796.9875488281,1755248985796.5427246094,odom,base_link,-0.0251256861,-0.0183327198,0.0432445928,0.0141919390,0.0262641349,0.2773299754,0.9603108189,0.0001915507,-0.0082693427,0.0000000000,0.0000000000,0.0000000000,0.0095232704
/slamware_ros_sdk_server_node/odom,1755248985902.2138671875,1755248985901.6691894531,odom,base_link,-0.0251370762,-0.0181548111,0.0434104055,0.0140872288,0.0264875550,0.2771396444,0.9603611700,-0.0001083464,0.0016923303,0.0000000000,0.0000000000,0.0000000000,-0.0036649615
/slamware_ros_sdk_server_node/odom,1755248986002.7348632812,1755248986002.2915039062,odom,base_link,-0.0251809582,-0.0181692056,0.0438585989,0.0138951968,0.0269179629,0.2770506623,0.9603776743,-0.0004361073,-0.0001430552,0.0000000000,0.0000000000,0.0000000000,-0.0016254388
/slamware_ros_sdk_server_node/odom,1755248986107.7500000000,1755248986107.1687011719,odom,base_link,-0.0249862000,-0.0179378018,0.0435650460,0.0139962421,0.0267074713,0.2769052080,0.9604240324,0.0018570085,0.0022064231,0.0000000000,0.0000000000,0.0000000000,-0.0029871268
/slamware_ros_sdk_server_node/odom,1755248986210.2407226562,1755248986209.6696777344,odom,base_link,-0.0252296478,-0.0183700491,0.0429357179,0.0145127632,0.0262720597,0.2771232069,0.9603654965,-0.0023750768,-0.0042170060,0.0000000000,0.0000000000,0.0000000000,0.0043321981
/slamware_ros_sdk_server_node/odom,1755248986315.6401367188,1755248986315.0334472656,odom,base_link,-0.0254149083,-0.0197411813,0.0438204482,0.0153855683,0.0261727008,0.2775970733,0.9602177560,-0.0017582984,-0.0130133458,0.0000000000,0.0000000000,0.0000000000,0.0096090590
/slamware_ros_sdk_server_node/odom,1755248986415.8430175781,1755248986415.3571777344,odom,base_link,-0.0237297248,-0.0172453020,0.0435596406,0.0142593220,0.0266450945,0.2766944291,0.9604826410,0.0167974420,0.0248782331,0.0000000000,0.0000000000,0.0000000000,-0.0188348740
/slamware_ros_sdk_server_node/odom,1755248986517.3747558594,1755248986516.8684082031,odom,base_link,-0.0208907519,-0.0195839629,0.0456628390,0.0144168741,0.0282379375,0.2780137512,0.9600537104,0.0279670575,-0.0230384243,0.0000000000,0.0000000000,0.0000000000,0.0282224408
/slamware_ros_sdk_server_node/odom,1755248986618.6389160156,1755248986618.0917968750,odom,base_link,-0.0209171697,-0.0184016842,0.0437949188,0.0138968380,0.0270615824,0.2774144317,0.9602685988,-0.0002609862,0.0116798989,0.0000000000,0.0000000000,0.0000000000,-0.0133472992
/slamware_ros_sdk_server_node/odom,1755248986722.8972167969,1755248986722.3601074219,odom,base_link,-0.0199459568,-0.0183562133,0.0436794125,0.0133940417,0.0275710871,0.2766562180,0.9604799695,0.0093145651,0.0004360955,0.0000000000,0.0000000000,0.0000000000,-0.0150028851
/slamware_ros_sdk_server_node/odom,1755248986823.4697265625,1755248986823.0446777344,odom,base_link,-0.0200769398,-0.0194363166,0.0424515009,0.0133958465,0.0268690008,0.2774538036,0.9602697511,-0.0013009244,-0.0107275900,0.0000000000,0.0000000000,0.0000000000,0.0160282267
/slamware_ros_sdk_server_node/odom,1755248986930.0371093750,1755248986929.5131835938,odom,base_link,-0.0195676498,-0.0202693772,0.0376323313,0.0129098898,0.0240698465,0.2778495027,0.9602362371,0.0047834750,-0.0078244701,0.0000000000,0.0000000000,0.0000000000,0.0058838442
/slamware_ros_sdk_server_node/odom,1755248987031.4982910156,1755248987031.0656738281,odom,base_link,-0.0189587362,-0.0225648340,0.0357311927,0.0125451965,0.0233128967,0.2786770226,0.9600199185,0.0059960481,-0.0226036493,0.0000000000,0.0000000000,0.0000000000,0.0164007069
/slamware_ros_sdk_server_node/odom,1755248987133.6237792969,1755248987133.3530273438,odom,base_link,-0.0195950568,-0.0193307102,0.0343953818,0.0120474381,0.0226791808,0.2773487143,0.9604260537,-0.0062209208,0.0316180702,0.0000000000,0.0000000000,0.0000000000,-0.0275724923
/slamware_ros_sdk_server_node/odom,1755248987234.3276367188,1755248987233.9052734375,odom,base_link,0.0023189448,-0.0330111012,0.0313376933,0.0106618858,0.0210736708,0.2816387845,0.9592298054,0.2179367649,-0.1360527493,0.0000000000,0.0000000000,0.0000000000,0.0875864614
/slamware_ros_sdk_server_node/odom,1755248987337.2509765625,1755248987336.6804199219,odom,base_link,-0.0200166553,-0.0238387194,0.0399990156,0.0131347018,0.0247277909,0.2795243372,0.9597302542,-0.2173243633,0.0892468540,0.0000000000,0.0000000000,0.0000000000,-0.0400287605
/slamware_ros_sdk_server_node/odom,1755248987437.3244628906,1755248987436.7832031250,odom,base_link,-0.0210637748,-0.0208289847,0.0413901620,0.0134782943,0.0254915688,0.2783958255,0.9600334785,-0.0104604529,0.0300664709,0.0000000000,0.0000000000,0.0000000000,-0.0228778029
/slamware_ros_sdk_server_node/odom,1755248987540.7934570312,1755248987540.1650390625,odom,base_link,-0.0212506279,-0.0227356404,0.0408163071,0.0136072498,0.0251098020,0.2790353541,0.9598560370,-0.0018074041,-0.0184428148,0.0000000000,0.0000000000,0.0000000000,0.0126944209
/slamware_ros_sdk_server_node/odom,1755248987642.0742187500,1755248987641.4980468750,odom,base_link,-0.0200325847,-0.0242962856,0.0408402644,0.0133877401,0.0252352366,0.2794449377,0.9597366712,0.0120202149,-0.0154011691,0.0000000000,0.0000000000,0.0000000000,0.0084248778
/slamware_ros_sdk_server_node/odom,1755248987746.0280761719,1755248987745.4147949219,odom,base_link,-0.0220239591,-0.0184230413,0.0424890295,0.0141194323,0.0258298202,0.2770627050,0.9604008119,-0.0191631639,0.0565187245,0.0000000000,0.0000000000,0.0000000000,-0.0471253756
/slamware_ros_sdk_server_node/odom,1755248987847.4895019531,1755248987847.0251464844,odom,base_link,-0.0216512196,-0.0188249052,0.0434895791,0.0144108541,0.0265845708,0.2775670750,0.9602302363,0.0036683263,-0.0039549541,0.0000000000,0.0000000000,0.0000000000,0.0109453839
/slamware_ros_sdk_server_node/odom,1755248987948.8439941406,1755248987948.2941894531,odom,base_link,-0.0215458665,-0.0188323520,0.0433762223,0.0143454674,0.0264887835,0.2777231479,0.9601887341,0.0010403287,-0.0000735354,0.0000000000,0.0000000000,0.0000000000,0.0031212251
/slamware_ros_sdk_server_node/odom,1755248988049.2207031250,1755248988048.8518066406,odom,base_link,-0.0214885976,-0.0188591126,0.0433521271,0.0146327441,0.0265371476,0.2777122047,0.9601862288,0.0005695132,-0.0002661223,0.0000000000,0.0000000000,0.0000000000,-0.0000859475
/slamware_ros_sdk_server_node/odom,1755248988154.8303222656,1755248988154.2702636719,odom,base_link,-0.0217113160,-0.0190042481,0.0424213856,0.0140490233,0.0259749598,0.2776446113,0.9602298663,-0.0021127073,-0.0013767555,0.0000000000,0.0000000000,0.0000000000,-0.0019031699
/slamware_ros_sdk_server_node/odom,1755248988254.9848632812,1755248988254.4892578125,odom,base_link,-0.0210003424,-0.0191466883,0.0411360338,0.0134374798,0.0255878298,0.2777791336,0.9602101072,0.0070941824,-0.0014212861,0.0000000000,0.0000000000,0.0000000000,0.0023165223
